Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME,CURRENT_AGE,TOTAL_CONDITIONS,TOTAL_ENCOUNTER,ASTHMA_REASON_ENCOUNTER,SYMPTOM_ENCOUNTER,EMERGENCY_ENCOUNTER,URGENT_CARE_ENCOUNTER,ASTHMA_FU_ENCOUNTER,Measurement_avg pm25_2017,Measurement_avg pm25_2018,Measurement_avg pm25_2019,Measurement_avg pm25_2020,Measurement_avg pm25_2021,Measurement_avg pm25_2022,Measurement_avg pm25_2023,Measurement_avg pm25_2024,IS_SEVERE,HIGH_POLLUTION
407f0039-dd3a-d5b0-28a5-c4c056d41f8c,2017-01-07,,999-22-2669,,,,Jonathon205,Brekke496,,,,white,nonhispanic,M,Milford  Massachusetts  US,694 Konopelski Vale,Westborough,Massachusetts,Worcester County,25027.0,1581,42.287324392527,-71.64174192413081,19222.9,0.0,86718,7.0,4,31,4,5,2.0,1.0,3.0,10.926285714285717,10.026285714285716,9.026285714285716,8.426285714285715,9.326285714285714,8.626285714285714,8.526285714285715,7.726285714285714,False,True
539b02b6-7a8e-4308-c2d6-6c7b7ab56811,2018-02-14,,999-87-8258,,,,Neida631,Weissnat378,,,,white,nonhispanic,F,Grafton  Massachusetts  US,953 Hackett Junction,Medford,Massachusetts,Middlesex County,25017.0,2145,42.35719381613183,-71.09234688643994,17470.24,8472.03,349197,6.0,5,33,1,7,1.0,4.0,,11.195535714285716,9.995535714285715,9.195535714285716,8.795535714285714,9.295535714285714,8.495535714285715,8.095535714285715,6.895535714285714,False,True
f6a9860d-4c2e-27d9-5317-5d0edb3dba00,2016-04-01,,999-26-5755,,,,Nenita289,Turcotte120,,,,white,hispanic,F,Boston  Massachusetts  US,550 Hirthe Course Suite 69,Great Barrington,Massachusetts,Berkshire County,25003.0,1230,42.239411607864135,-73.32794487600873,2458.71,32428.09,18639,8.0,2,30,2,4,2.0,1.0,1.0,8.131250000000001,7.63125,6.53125,6.13125,6.63125,6.03125,6.13125,6.23125,False,False
87cd702f-0fc0-a97e-6e49-cc8fef3967ec,2016-07-29,2021-05-20,999-15-2246,,,,Clair921,Larkin917,,,,white,nonhispanic,M,Boston  Massachusetts  US,179 Baumbach Estate,Middleton,Massachusetts,Essex County,,0,42.565981339252986,-71.02948150997626,45851.93,339665.11,129494,8.0,4,421,1,3,10.0,31.0,,9.860227272727272,8.760227272727272,7.960227272727272,7.460227272727272,8.360227272727272,7.6602272727272736,7.260227272727273,6.260227272727273,False,False
8101e6d1-dd6d-1508-3455-1904fa1ae90a,2016-01-04,,999-99-5969,,,,Samuel331,Bechtelar572,,,,white,hispanic,F,Barnstable  Massachusetts  US,1054 Ratke Club Unit 7,Salisbury,Massachusetts,Essex County,25009.0,1952,42.81502128951501,-70.87105693475455,13017.15,12793.31,180772,8.0,3,34,6,4,3.0,,5.0,10.52421875,10.02421875,9.32421875,8.82421875,9.62421875,9.02421875,8.724218749999999,7.82421875,True,True
0f6a7d99-f5a6-7767-f57b-0371a22332f9,2012-11-24,,999-29-2463,,,,Alda400,Kertzmann286,,,,white,hispanic,F,Dartmouth  Massachusetts  US,830 Nader Passage,Springfield,Massachusetts,Hampden County,25013.0,1106,42.16014911133208,-72.6400639075954,2850.0,17060.97,1475,11.0,3,24,6,3,1.0,,5.0,10.908357771260995,10.008357771260998,8.708357771260998,8.108357771260998,9.608357771260998,8.308357771260997,8.308357771260997,7.708357771260997,True,True
a5dd4362-a0dd-417d-25b4-bd2dae9b6dfd,2018-10-22,,999-69-5496,,,,Clemente531,Schmeler639,,,,white,nonhispanic,M,Northampton  Massachusetts  US,766 Zieme Passage Suite 16,Arlington,Massachusetts,Middlesex County,25017.0,2476,42.39294132987348,-71.11349428903671,9795.51,4189.99,182457,6.0,5,24,2,4,1.0,2.0,1.0,10.8015,9.5015,8.7015,8.3015,8.8015,8.0015,7.601500000000001,6.5015,False,False
21511d4d-e755-21c0-4812-a70b8c5fd6d0,2017-10-28,,999-94-3170,,,,Adrian111,Hoppe518,,,,white,nonhispanic,M,Boston  Massachusetts  US,1039 Schaden Hollow,Brockton,Massachusetts,Plymouth County,25023.0,2351,42.13168364991617,-70.97290753262544,21464.94,4256.57,136433,7.0,4,29,2,8,,2.0,1.0,10.916051136363636,9.616051136363636,8.816051136363635,8.316051136363635,8.916051136363636,8.116051136363636,7.816051136363636,6.716051136363636,False,False
5fdd8a34-7797-aca9-c8fe-e0196708ef49,2018-08-24,,999-78-7961,,,,Antonette454,Dicki44,,,,hawaiian,nonhispanic,F,Revere  Massachusetts  US,305 Dooley Skyway,Hudson,Massachusetts,Middlesex County,25017.0,1749,42.37256707277533,-71.53939080033764,12810.0,2232.99,57683,6.0,4,23,2,4,,,1.0,9.95,9.05,8.05,7.550000000000001,8.25,7.65,7.450000000000001,6.85,False,False
c62752c7-678b-7ae3-d9f4-e8da1892fc3c,2012-12-19,,999-89-1686,,,,Brittney657,Kling921,,,,asian,nonhispanic,F,Haverhill  Massachusetts  US,814 Murazik Rest,Northborough,Massachusetts,Worcester County,25027.0,1532,42.33848058779812,-71.64111201638367,16031.79,7751.87,120037,11.0,5,29,9,4,1.0,,7.0,11.72627840909091,10.82627840909091,9.82627840909091,9.32627840909091,10.126278409090908,9.426278409090909,9.32627840909091,8.626278409090908,True,True
4c64aae5-7f9a-61e7-cf3d-d3e68fc31dba,2016-05-07,,999-94-5632,,,,Damion480,Gutkowski940,,,,white,nonhispanic,M,Boston  Massachusetts  US,769 Leannon Station,Adams,Massachusetts,Berkshire County,25003.0,1220,42.58334309816294,-73.12255886217812,13443.01,6224.37,29618,8.0,5,36,7,7,1.0,3.0,4.0,10.021875,9.821875,8.921875,8.421875,8.821874999999999,8.321874999999999,8.321874999999999,8.621875,True,True
67a4f4a9-76a4-1497-0f47-170c4c0fc618,2013-06-18,,999-39-6078,,,,Francoise850,Reichert620,,,,white,nonhispanic,F,Concord  Massachusetts  US,905 Aufderhar Run,Holden,Massachusetts,Worcester County,,0,42.38153734476238,-71.90326005821375,19332.01,0.0,83535,11.0,2,24,5,3,,1.0,3.0,9.913636363636364,9.113636363636363,8.213636363636363,7.613636363636363,8.313636363636363,7.713636363636363,7.613636363636363,6.913636363636363,True,False
eb593325-0f21-3c18-0e42-9d4ae5bc5fa8,2018-06-29,,999-78-7457,,,,Fletcher87,Thompson596,,,,white,nonhispanic,M,New Bedford  Massachusetts  US,265 Mertz Terrace,Foxborough,Massachusetts,Norfolk County,25021.0,2035,42.10058622553774,-71.28621445402922,3000.0,14368.86,14526,6.0,3,32,5,6,,4.0,2.0,12.0625,11.0625,10.0625,9.5625,10.3625,9.5625,9.3625,8.2625,True,True
4b2296ae-8974-5b81-930e-41e0013a8e16,2016-03-07,2023-04-17,999-79-4616,,,,Ray930,Altenwerth646,,,,white,nonhispanic,M,Charlton  Massachusetts  US,718 Crooks Gateway Unit 27,Marblehead,Massachusetts,Essex County,25009.0,1945,42.512151159634,-70.84259459502717,9665.03,25079.6,75957,8.0,4,32,4,5,2.0,1.0,2.0,10.033333333333331,9.133333333333333,8.433333333333334,8.033333333333333,8.633333333333333,8.033333333333333,7.733333333333334,6.633333333333333,False,False
529f18d0-f6f1-30a6-b9b9-46282b80e0eb,2012-09-25,,999-52-4857,,,,Torrie697,Ferry570,,,,white,nonhispanic,F,Fall River  Massachusetts  US,867 Armstrong Green Suite 23,Plainville,Massachusetts,Norfolk County,,0,41.98092579674277,-71.36405020842263,14654.04,12448.63,159176,12.0,4,37,7,7,,5.0,5.0,10.70625,9.90625,8.90625,8.40625,9.30625,8.40625,8.306249999999999,7.30625,True,True
485f66e8-8e3f-578b-3cca-8312b15cf5fa,2017-09-25,,999-85-9827,,,,Donita707,Goodwin327,,,,white,hispanic,F,Canton  Massachusetts  US,481 White Mission,Boston,Massachusetts,Suffolk County,25025.0,2210,42.34185732097339,-71.02649089115745,1599.58,24330.19,31107,7.0,5,29,2,5,1.0,2.0,1.0,11.911481910946195,10.511481910946197,9.711481910946196,9.311481910946195,9.911481910946195,8.911481910946197,8.611481910946196,7.311481910946196,False,True
ef3bf225-ba11-0d45-8b09-f08b160e64cd,2016-05-18,,999-94-3145,,,,Kasey569,Schiller186,,,,white,nonhispanic,M,Chelmsford  Massachusetts  US,202 Jaskolski Junction,Gardner,Massachusetts,Worcester County,25027.0,1440,42.54474944750685,-71.98682205982463,22294.68,1726.76,85212,8.0,4,28,4,4,2.0,,3.0,8.9484375,8.5484375,7.6484375,7.0484375,7.448437500000001,7.0484375,7.0484375,6.7484375,False,False
f1466cdf-7c54-a227-5091-7beebbb0ad88,2015-10-02,,999-68-9982,,,,Irving123,Homenick806,,,,white,nonhispanic,M,Swampscott  Massachusetts  US,661 Mitchell Grove,Brookline,Massachusetts,Norfolk County,25017.0,2467,42.30910757914863,-71.12959798053414,8856.97,37936.07,157480,9.0,7,62,5,4,1.0,2.0,3.0,12.1,10.8,10.1,9.6,10.2,9.3,8.9,7.6,True,True
6dddb63c-0f57-59c0-5857-5e218f4070df,2017-01-04,,999-85-1019,,,,Otis335,Harris789,,,,white,nonhispanic,M,Revere  Massachusetts  US,759 Pacocha Grove Unit 59,Framingham,Massachusetts,Middlesex County,25017.0,1702,42.28761101109416,-71.43728559215248,21843.7,1608.13,110083,7.0,4,25,4,2,,1.0,3.0,11.332122564935064,10.332122564935064,9.432122564935066,8.832122564935064,9.632122564935065,8.932122564935066,8.732122564935064,7.832122564935065,False,True
1036f933-c75a-81e1-8114-e448ab70383e,2016-11-16,2023-12-24,999-76-2288,,,,Lola232,Suárez24,,,,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,1056 Raynor Terrace Apt 56,Chelsea,Massachusetts,Suffolk County,25017.0,2149,42.45257385145312,-70.98760593706302,19472.23,7474.3,45579,8.0,3,29,2,3,3.0,,1.0,10.867857142857144,9.667857142857144,8.867857142857144,8.467857142857143,8.967857142857143,8.167857142857143,7.767857142857143,6.467857142857143,False,False
750b3b79-d217-99f2-2e69-e7e78a96a448,2018-09-22,,999-56-9895,,,,Coleman27,Crooks415,,,,white,nonhispanic,M,Fitchburg  Massachusetts  US,599 Kertzmann Divide,Westminster,Massachusetts,Worcester County,,0,42.600797654847774,-71.93444947297857,8458.26,38481.75,198175,6.0,4,27,2,4,2.0,,1.0,10.069886363636364,9.569886363636364,8.669886363636364,8.169886363636364,8.469886363636364,8.069886363636364,8.069886363636364,7.769886363636363,False,True
c7af6b71-7e2b-f5cc-f40f-ab9c4a6fb176,2013-09-01,,999-38-8092,,,,Terrence276,Nicolas769,,,,white,nonhispanic,M,Longmeadow  Massachusetts  US,224 Cartwright Bridge Suite 3,Barnstable,Massachusetts,Barnstable County,25001.0,2637,41.69782645933671,-70.28190229117094,20827.32,2833.26,61508,11.0,5,34,7,5,1.0,2.0,6.0,8.138352272727273,7.838352272727272,7.0383522727272725,6.738352272727273,7.138352272727272,6.438352272727272,6.338352272727272,5.638352272727272,True,False
cf2bdb48-e7c3-56b7-1f2f-e83f70775199,2016-08-21,,999-15-8043,,,,Rodrigo242,Trujillo801,,,,white,hispanic,M,Caracas  Capital District  VE,120 Grady Lane Apt 1,Malden,Massachusetts,Middlesex County,25017.0,2155,42.4359409371819,-71.08686240946155,21009.97,0.0,83623,8.0,4,31,2,8,1.0,1.0,1.0,11.01909090909091,9.819090909090908,9.01909090909091,8.61909090909091,9.11909090909091,8.319090909090908,7.91909090909091,6.819090909090909,False,True
51b291bd-7180-69f5-8d40-b6a422d0c974,2014-07-25,,999-71-4950,,,,Solomon675,Dickinson688,,,,black,nonhispanic,M,Dennis  Massachusetts  US,223 VonRueden Byway Apt 25,Ludlow,Massachusetts,Hampden County,,0,42.160400610824766,-72.41640713887146,15907.98,44206.56,28915,10.0,4,33,2,5,1.0,2.0,1.0,9.964571428571428,9.164571428571428,7.964571428571429,7.364571428571428,8.664571428571428,7.564571428571429,7.564571428571429,6.964571428571428,False,False
07b6a351-ece3-2150-4f24-2a9fe97f5171,2015-09-01,,999-41-9568,,,,Toney527,Armstrong51,,,,white,nonhispanic,M,Oak Bluffs  Massachusetts  US,224 Reilly Arcade Apt 48,Braintree,Massachusetts,Norfolk County,25021.0,2184,42.16229184377425,-70.99230173677948,17361.0,11107.63,64182,9.0,4,28,4,4,1.0,1.0,2.0,11.013854166666668,9.713854166666668,9.013854166666668,8.513854166666667,9.013854166666668,8.113854166666666,7.813854166666667,6.613854166666666,False,False
70d740f1-4225-2a7f-a6d2-68e0eeb79870,2013-04-15,,999-10-7106,,,,Minh326,Kozey370,,,,white,nonhispanic,F,Worcester  Massachusetts  US,665 Prohaska Run Suite 91,Saugus,Massachusetts,Essex County,25009.0,1906,42.486161208060736,-71.05022707698733,14156.93,5814.24,95021,11.0,5,27,4,4,,2.0,3.0,11.86465909090909,10.66465909090909,9.86465909090909,9.46465909090909,10.06465909090909,9.26465909090909,8.96465909090909,7.86465909090909,False,True
15af76b1-d21b-c5c8-c220-d471348e5bd4,2015-06-21,,999-92-1140,,,,Randal152,Anderson154,,,,white,nonhispanic,M,Newton  Massachusetts  US,418 Glover Lane Unit 52,Upton,Massachusetts,Worcester County,25027.0,1568,42.22316704161637,-71.5650409880081,30351.15,6273.45,197349,9.0,6,32,5,4,2.0,1.0,3.0,9.923863636363636,9.123863636363636,8.123863636363637,7.523863636363636,8.423863636363636,7.623863636363637,7.623863636363637,6.6238636363636365,True,False
6d7962e8-9b7f-285c-e247-827bc83863a5,2018-10-16,,999-46-1132,,,,Doretta917,Osinski784,,,,white,nonhispanic,F,Westwood  Massachusetts  US,559 Nicolas Burg Unit 15,Barre,Massachusetts,Worcester County,25027.0,1005,42.38588649029288,-72.11652926870714,938.0,28115.24,26156,6.0,7,30,3,3,2.0,3.0,1.0,9.2875,8.7875,7.887499999999999,7.2875,7.887499999999999,7.387499999999999,7.387499999999999,6.887499999999999,False,False
644a9f8f-3c45-ec50-6d68-903c191de7d5,2013-05-14,,999-13-8712,,,,Alonzo487,Walsh511,,,,white,nonhispanic,M,Saugus  Massachusetts  US,838 Bogisich Tunnel Unit 23,Somerville,Massachusetts,Middlesex County,25017.0,2144,42.35593489795976,-71.14893442890465,4358.6,28574.25,12688,11.0,4,40,6,8,2.0,4.0,5.0,12.16278409090909,10.862784090909091,10.16278409090909,9.76278409090909,10.26278409090909,9.362784090909091,8.962784090909091,7.762784090909091,True,True
8aea64d2-9c3c-a5b9-c66d-f51fe6a1e112,2013-11-07,,999-85-9165,,,,Katheryn92,Lakin515,,,,black,nonhispanic,F,Framingham  Massachusetts  US,823 Haley Underpass Apt 11,Boston,Massachusetts,Suffolk County,25025.0,2110,42.307703671401136,-71.15882009141441,3292.58,23234.86,8883,11.0,5,30,7,4,2.0,1.0,6.0,11.911481910946195,10.511481910946197,9.711481910946196,9.311481910946195,9.911481910946195,8.911481910946197,8.611481910946196,7.311481910946196,True,True
2e948ce2-c55c-cf52-2843-ef76f8daf59c,2013-12-12,,999-67-6741,,,,Mazie442,Macejkovic424,,,,white,nonhispanic,F,Springfield  Massachusetts  US,708 Bergnaum Approach Unit 7,Harwich,Massachusetts,Barnstable County,,0,41.696040194416206,-70.09812942313215,2842.58,15135.55,14083,10.0,2,26,6,2,,2.0,4.0,7.186071428571427,7.186071428571427,6.486071428571428,6.086071428571428,6.386071428571428,5.786071428571428,5.686071428571428,5.086071428571428,True,False
bba90428-2b5b-adba-2403-8778bca4a730,2014-11-22,,999-50-7370,,,,Candida654,Rice937,,,,white,nonhispanic,F,Shrewsbury  Massachusetts  US,500 Funk Heights,Kingston,Massachusetts,Plymouth County,25023.0,2364,41.99599287996078,-70.7885956776219,19830.63,0.0,82351,10.0,4,32,7,5,1.0,1.0,6.0,10.65,9.95,9.15,8.75,9.25,8.45,8.35,7.449999999999999,True,True
1eef0b12-faff-65db-ba30-9dc6cb7cc328,2017-07-26,,999-32-3700,,,,Amira620,Altenwerth646,,,,white,nonhispanic,F,Bridgewater  Massachusetts  US,767 Heidenreich Lock Unit 32,Clinton,Massachusetts,Worcester County,25027.0,1510,42.450288553731006,-71.70289053270032,18601.83,0.0,56691,7.0,4,28,1,7,,3.0,,9.069805194805197,8.269805194805194,7.269805194805194,6.769805194805194,7.469805194805195,6.869805194805194,6.769805194805194,6.169805194805194,False,False
888a105d-547a-43a6-a8e4-4af09fe4cfcb,2012-03-21,,999-98-5749,,,,Ashlea10,Leffler128,,,,asian,nonhispanic,F,Orange  Massachusetts  US,303 Bogan Vale,Boston,Massachusetts,Suffolk County,25025.0,2129,42.265146296180994,-71.20143508043085,33179.86,3767.67,837548,12.0,4,34,5,8,2.0,3.0,3.0,11.911481910946195,10.511481910946197,9.711481910946196,9.311481910946195,9.911481910946195,8.911481910946197,8.611481910946196,7.311481910946196,True,True
27130e6a-fe8f-ca72-022f-9faea739ef4e,2012-06-22,,999-47-1398,,,,Yetta429,Considine820,,,,white,nonhispanic,F,Bridgewater  Massachusetts  US,662 Grant Trafficway Unit 2,Yarmouth,Massachusetts,Barnstable County,,0,41.67183273947246,-70.17904488869821,13267.07,38008.26,65607,12.0,5,43,5,5,4.0,4.0,3.0,7.96875,7.768750000000001,7.06875,6.76875,7.06875,6.36875,6.36875,5.66875,True,False
2c707b57-b172-f19f-18a5-a8e03efe2c4f,2017-01-12,,999-72-5958,,,,Oren284,Kshlerin58,,,,white,nonhispanic,M,Sandwich  Massachusetts  US,398 Hegmann Extension Unit 40,North Reading,Massachusetts,Middlesex County,,0,42.61476519201755,-71.13080216163816,11233.36,9247.73,27356,7.0,6,37,7,7,2.0,4.0,4.0,13.0,11.8,11.0,10.5,11.3,10.6,10.2,9.3,True,True
0d5caa6f-5882-2655-c0bb-1d57b7c18f24,2012-04-21,,999-26-9641,,,,Winfred745,Walter473,,,,white,nonhispanic,M,Westport  Massachusetts  US,708 Hansen Skyway,Hopkinton,Massachusetts,Middlesex County,25017.0,1748,42.247470285837416,-71.49366475671901,15302.92,8458.3,140643,12.0,3,30,8,5,1.0,1.0,6.0,10.0296875,9.1296875,8.2296875,7.6296875,8.4296875,7.7296875,7.6296875,6.7296875,True,False
e3dc8c1a-6960-030f-9832-4eacc68731f7,2011-12-26,,999-67-5306,,,,Benjamín452,Corrales691,,,,white,hispanic,M,Juarez  Chihuahua  MX,804 Funk Rapid,Lawrence,Massachusetts,Essex County,25009.0,1841,42.66473887265731,-71.12479973659542,4400.0,23128.33,19221,12.0,4,30,2,6,1.0,3.0,1.0,10.493501082251084,9.393501082251085,8.493501082251083,7.993501082251082,8.893501082251083,8.293501082251083,7.893501082251082,7.093501082251082,False,True
cc7f942c-3337-2127-c42e-3ef02aab2ece,2014-10-08,,999-46-8641,,,,Stacie105,Hartmann983,,,,white,nonhispanic,F,Acushnet  Massachusetts  US,475 Roberts Green,Worcester,Massachusetts,Worcester County,25027.0,1604,42.26385485072903,-71.84961912032685,20617.04,35922.7,38073,10.0,2,48,7,9,3.0,4.0,4.0,10.227619047619047,9.427619047619048,8.427619047619048,7.827619047619047,8.727619047619047,7.927619047619048,7.927619047619048,7.127619047619048,True,True
d89176f8-975a-374f-363a-2d2b622ad616,2014-10-02,,999-93-8227,,,,Marlon619,Schmidt332,,,,white,nonhispanic,M,Fall River  Massachusetts  US,1074 Howe Heights,Everett,Massachusetts,Middlesex County,25017.0,2149,42.380049548275714,-71.10500294206548,14260.56,5287.99,65996,10.0,4,29,4,6,,1.0,3.0,11.305,10.105,9.305,8.905,9.405,8.604999999999999,8.205,7.005,False,True
48bc6836-6a59-4599-8355-1acea8f10f03,2013-12-17,,999-32-5551,,,,Virgil85,Jacobson885,,,,white,nonhispanic,M,Methuen  Massachusetts  US,1096 Hamill Dale,Wakefield,Massachusetts,Middlesex County,25009.0,1940,42.5069378870072,-71.05113345130229,12666.21,25453.42,66682,10.0,6,52,4,8,2.0,14.0,3.0,10.930142857142856,9.630142857142856,8.830142857142857,8.430142857142856,9.130142857142856,8.330142857142857,7.930142857142856,6.930142857142857,False,True
ded40360-1bb2-334c-eb20-f06f8286b017,2018-10-03,,999-79-8966,,,,Miyoko154,Von197,,,,white,nonhispanic,F,Milton  Massachusetts  US,687 Emmerich Orchard Unit 9,Weymouth,Massachusetts,Norfolk County,25021.0,2188,42.18057554328524,-70.94311655478263,9580.66,9162.57,83728,6.0,4,28,3,6,,3.0,2.0,11.633928571428571,10.43392857142857,9.73392857142857,9.333928571428572,9.833928571428572,8.93392857142857,8.73392857142857,7.433928571428571,False,True
68d4332e-4887-3c1a-054c-9bf6f467f18d,2016-11-21,,999-53-8501,,,,Jewell855,Blanda868,,,,white,nonhispanic,M,Worcester  Massachusetts  US,826 Cummerata Glen,Brimfield,Massachusetts,Hampden County,,0,42.1585886916536,-72.21491791944965,16269.3,0.0,151172,8.0,5,27,1,6,1.0,,,8.42142857142857,7.821428571428571,6.721428571428572,6.121428571428572,6.921428571428571,6.221428571428572,6.421428571428571,5.5214285714285705,False,False
e8085161-58f6-b49b-4d20-c3a25caec3ba,2017-02-08,,999-32-5326,,,,Luz785,Prado282,,,,white,hispanic,F,San Juan  Puerto Rico  PR,373 Reynolds Wynd,Amherst,Massachusetts,Hampshire County,,0,42.37211603576197,-72.48074809121935,14158.29,0.0,138842,7.0,3,24,4,4,,,2.0,10.740934065934066,9.940934065934066,8.840934065934066,8.340934065934066,9.440934065934066,8.540934065934065,8.440934065934066,8.140934065934065,False,True
35122c6b-13d3-9f9f-6999-388b62d0d030,2016-08-28,,999-99-5972,,,,Polly738,Monahan736,,,,white,nonhispanic,F,Amesbury  Massachusetts  US,815 Zemlak Track,Beverly,Massachusetts,Essex County,25009.0,1915,42.54008128025964,-70.85579501422498,18818.22,3909.1,481217,8.0,3,29,1,4,,3.0,,9.7765625,8.876562499999999,8.076562500000001,7.6765625,8.4765625,7.7765625,7.476562500000001,6.4765625,False,False
844abecb-8135-5c08-08d5-44b844fb0ffe,2016-02-04,,999-78-9770,,,,Will178,Kuvalis369,,,,white,nonhispanic,M,Milton  Massachusetts  US,159 Gorczany Meadow,Haverhill,Massachusetts,Essex County,25009.0,1830,42.80108044140287,-71.06198943653615,19558.8,712.94,126851,8.0,5,28,2,6,1.0,1.0,1.0,9.904464285714289,8.904464285714287,8.004464285714286,7.5044642857142865,8.504464285714286,8.004464285714286,7.604464285714286,6.604464285714286,False,False
ee900421-b33a-4a77-d100-3c2d493e70e7,2013-02-27,,999-33-8156,,,,Corina534,Lynch190,,,,white,nonhispanic,F,Attleboro  Massachusetts  US,282 Johns View,Fitchburg,Massachusetts,Worcester County,25027.0,1420,42.62654108693168,-71.8320162053819,28904.04,583.07,73198,11.0,4,30,4,4,1.0,3.0,3.0,9.968579545454546,9.268579545454545,8.368579545454546,7.868579545454545,8.268579545454545,7.868579545454545,7.768579545454545,7.468579545454546,False,False
3844cdc0-48d2-b86e-3316-d937000d6fe3,2013-10-06,,999-76-7589,,,,Enrique929,Powlowski563,,,,white,nonhispanic,M,Wellesley  Massachusetts  US,808 White Boulevard,Quincy,Massachusetts,Norfolk County,25021.0,2186,42.307152626147214,-70.99330326184653,40279.79,269224.97,61365,11.0,4,62,8,5,2.0,1.0,4.0,11.992534090909093,10.69253409090909,9.892534090909091,9.492534090909093,10.09253409090909,9.09253409090909,8.79253409090909,7.492534090909091,True,True
51a451a0-3f60-f806-9e43-72bf3fd1b150,2014-06-18,,999-14-9924,,,,Veta780,Hartmann983,,,,white,nonhispanic,F,Northborough  Massachusetts  US,847 Beer Heights Apt 95,Lowell,Massachusetts,Middlesex County,25017.0,1850,42.67112002885546,-71.28457897252913,19164.99,786.59,73815,10.0,6,25,2,3,1.0,,1.0,10.687624950806768,9.587624950806768,8.587624950806768,8.187624950806768,8.887624950806769,8.28762495080677,7.987624950806769,7.387624950806769,False,True
01445a84-d198-1ec6-58fb-e72d60c8d500,2017-04-19,,999-90-2637,,,,Clint766,Volkman526,,,,asian,nonhispanic,M,Lexington  Massachusetts  US,218 Gulgowski Bay,Winchendon,Massachusetts,Worcester County,25027.0,1475,42.62173065963502,-72.03723420043282,19125.52,0.0,48762,7.0,1,26,3,5,,1.0,2.0,8.714285714285714,8.314285714285715,7.514285714285714,6.914285714285715,7.314285714285714,6.914285714285715,6.814285714285714,6.814285714285714,False,False
6738ed3b-4fa5-1201-01ab-d9b9083ac2f6,2016-05-07,,999-66-9465,,,,Bobbie849,Klocko335,,,,white,nonhispanic,M,Boston  Massachusetts  US,774 Gorczany Frontage road Suite 50,Franklin,Massachusetts,Norfolk County,25021.0,2038,42.1195144517191,-71.4549145341322,23515.1,3494.77,121259,8.0,5,30,6,3,2.0,1.0,4.0,11.287611607142855,10.487611607142856,9.487611607142856,8.887611607142858,9.787611607142855,8.987611607142856,8.887611607142858,7.8876116071428575,True,True
eeadd27b-303b-9c4a-e512-a20150a889d3,2016-01-06,,999-62-8861,,,,Mack300,Schowalter414,,,,black,nonhispanic,M,Boston  Massachusetts  US,265 Stanton Gate Apt 25,Carver,Massachusetts,Plymouth County,,0,41.89014795156766,-70.71886009787276,3946.83,11341.44,45517,8.0,5,27,4,3,,,3.0,9.5875,8.8875,8.0875,7.6875,8.1875,7.387499999999999,7.2875,6.387499999999999,False,False
9e52b44c-822b-42c9-44a9-8355b862bf20,2014-03-10,,999-52-8771,,,,Laura391,Olivo261,,,,white,hispanic,F,Caracas  Capital District  VE,655 McClure Gateway,Fall River,Massachusetts,Bristol County,25005.0,2747,41.66540581826706,-70.97348782587486,23781.43,0.0,65452,10.0,4,35,3,5,2.0,4.0,2.0,9.097012987012986,8.497012987012987,7.597012987012987,7.097012987012987,7.797012987012986,6.797012987012987,6.797012987012987,5.897012987012987,False,False
cc0d516b-38aa-e15d-bbbe-227dee8107c5,2016-10-03,,999-34-7438,,,,Thomasine260,Satterfield305,,,,white,nonhispanic,F,Boston  Massachusetts  US,707 Rice Crossroad Suite 23,Gardner,Massachusetts,Worcester County,25027.0,1440,42.55546529852458,-71.95091082510591,18497.96,0.0,126912,8.0,4,24,3,4,,,1.0,8.9484375,8.5484375,7.6484375,7.0484375,7.448437500000001,7.0484375,7.0484375,6.7484375,False,False
40f0d686-b84e-4ff1-710a-aac7f8e88fe8,2018-02-17,,999-14-3845,,,,Carmina141,Stroman228,,,,white,nonhispanic,F,Reading  Massachusetts  US,265 Tremblay Club Unit 20,Sturbridge,Massachusetts,Worcester County,25027.0,1507,42.15256520122737,-72.10870501637807,52642.74,38995.3,812602,6.0,6,23,2,5,2.0,,1.0,9.46590909090909,8.665909090909091,7.565909090909091,6.965909090909091,7.765909090909091,7.0659090909090905,7.265909090909091,6.265909090909091,False,False
825130d7-88e4-c7f1-d8d3-13b1d62061f7,2014-03-22,,999-91-2532,,,,Nubia715,Nicolas769,,,,black,nonhispanic,F,Whitman  Massachusetts  US,964 Hudson Avenue,North Attleborough,Massachusetts,Bristol County,,0,42.015758663353374,-71.35767030935891,2950.0,15526.76,5824,10.0,6,33,4,5,1.0,3.0,2.0,9.946581818181818,9.246581818181818,8.246581818181818,7.746581818181818,8.646581818181819,7.646581818181819,7.546581818181817,6.646581818181818,False,False
